"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"31",1880,50.98,60.93,41.04,121,120,47,36,234,97,76,-7,-14,5.75,9.86,12.88,13.97,6,0,19.89,1210,6340,28.52,2.32,4.24,0.45,21,14,29,5,9.76,2.32
"32",1881,50.06,58.82,41.31,127,123,60,45,211,101,78,0,-17,9.59,12.33,16.44,16.99,32,0,17.51,1500,6952,45.74,3.67,5.31,0.48,37,14,22,5,20.83,8.34
"33",1882,51.23,60.46,41.99,105,86,29,17,270,93,74,10,-15,1.92,4.66,7.95,9.32,1,0,18.47,846,5873,37.68,3.38,6.88,0.49,26,15,27,8,14.67,7.87
"34",1883,48.14,57.8,38.47,126,82,47,21,219,99,78,-8,-25,3.29,5.75,12.88,17.26,35,2,19.33,826,6981,48.92,2.98,5.02,0.57,36,19,19,5,23.57,13.1
"35",1884,48.74,58.44,39.04,117,101,55,19,259,97,76,-7,-32,2.47,5.21,15.07,18.9,29,0,19.4,970,6922,47.68,2.87,5.64,0.51,37,23,28,5,15.47,2.87
"36",1885,48.77,57.76,39.78,122,88,52,23,249,98,79,-5,-18,4.38,6.3,14.25,15.07,30,0,17.99,984,6908,36.68,2.74,7.51,0.43,30,13,29,4,13.7,5.31
"37",1886,49.63,60.3,38.97,142,124,57,28,224,100,77,-12,-24,7.12,7.67,15.62,19.18,30,1,21.32,1263,6872,22.85,1.15,2.09,0.29,20,5,31,3,0,0
"38",1887,49.91,60.48,39.33,128,111,45,24,262,103,75,-5,-22,5.21,6.58,12.33,18.08,27,0,21.15,1144,6653,19.92,1.09,3.25,0.31,17,8,30,6,0,0
"39",1888,48.83,58.73,38.93,130,96,54,23,229,101,77,-14,-25,5.75,6.3,14.79,13.42,21,2,19.8,956,6874,24.31,1.68,2.29,0.34,21,9,24,5,3.11,0
"40",1889,51.5,61.35,41.66,108,107,35,16,239,94,75,2,-10,1.92,4.38,9.59,7.67,4,0,19.68,899,5826,20.97,1.87,2.32,0.38,20,8,56,4,3.47,0
"41",1890,50.7,60.42,40.98,117,91,44,32,243,105,78,0,-14,7.67,8.77,12.05,10.68,10,3,19.44,1062,6281,22.08,2.97,3.27,0.33,14,5,43,3,6.23,2.97
"42",1891,49.89,58.66,41.13,128,91,43,22,221,97,76,3,-9,1.92,6.03,11.78,11.23,1,0,17.53,888,6402,34.92,2.75,4.9,0.39,24,12,24,4,8.65,7.32
"43",1892,49.19,57.88,40.49,123,100,57,27,236,100,80,-5,-26,5.75,7.4,15.62,12.05,16,4,17.39,1019,6806,29.34,2.8,3.66,0.37,24,10,30,4,4.34,2.8
"44",1893,48.87,58.5,39.25,136,109,59,24,239,97,77,-8,-16,4.38,6.58,16.16,15.89,19,0,19.25,1078,6964,26.66,2.41,4.08,0.46,19,11,32,4,11.89,2.41
"45",1894,52.29,62.52,42.07,105,125,45,25,264,106,77,-5,-22,8.49,6.85,12.33,13.15,13,1,20.46,1334,5972,17.82,1.13,2.11,0.31,16,6,37,4,0,0
"46",1895,50.72,60.54,40.89,123,111,57,27,243,102,77,-3,-20,7.95,7.4,15.62,13.7,23,0,19.65,1224,6436,21.69,2.2,3.01,0.35,12,6,33,3,5.63,0
"47",1896,51.21,60.48,41.94,124,107,39,27,256,96,77,7,-8,3.84,7.4,10.68,10.14,2,0,18.53,1044,6092,35.9,2.08,5.62,0.44,29,14,17,10,11.92,0
"48",1897,50.96,60.4,41.52,127,118,50,46,239,102,78,0,-13,9.32,12.6,13.7,11.23,5,5,18.88,1366,6492,21.3,1.16,3.66,0.29,21,6,28,3,0,0
"49",1898,51,60.05,41.96,132,103,36,30,194,100,78,3,-10,5.75,8.22,9.86,9.86,2,0,18.09,1194,6303,27.84,3.55,3.58,0.4,21,8,25,3,9.06,6.37
"50",1899,50.45,59.75,41.1,120,113,57,30,239,99,76,-14,-26,5.21,8.22,15.62,14.25,16,0,18.69,1165,6462,26.74,2.24,5.12,0.39,23,8,40,4,6.89,2.24
"51",1900,52.76,61.91,43.61,118,118,38,40,251,97,77,2,-9,6.3,10.96,10.41,11.51,7,0,18.3,1340,5806,31.2,2.22,3.87,0.44,25,14,29,7,4.3,0
"52",1901,52.32,61.99,42.64,123,120,42,40,223,105,80,-3,-16,12.05,10.96,11.51,11.23,5,19,19.35,1518,6148,25.08,1.4,2.72,0.34,23,8,29,6,1.4,0
"53",1902,50.58,59.27,41.88,106,88,52,20,265,96,77,4,-12,2.47,5.48,14.25,11.51,14,0,17.38,851,6116,30.48,1.85,3.86,0.35,26,9,29,4,5.11,0
"54",1903,50.43,59.4,41.45,123,88,38,17,224,98,78,0,-15,3.56,4.66,10.41,10.14,4,0,17.95,876,6195,33.43,4.64,9.6,0.43,24,12,33,5,9.08,7.64
"55",1904,49.7,59.05,40.35,119,92,52,14,222,93,76,-7,-17,1.64,3.84,14.25,13.42,13,0,18.7,788,6388,25.48,2.35,2.83,0.33,21,7,35,4,3.98,2.35
"56",1905,50.53,59.54,41.52,101,104,50,29,280,95,76,-11,-25,4.38,7.95,13.7,11.78,20,0,18.02,1058,6340,29.88,2.09,3.2,0.36,24,10,30,5,5.26,0
"57",1906,51.22,59.98,42.46,119,101,44,20,227,97,75,6,-8,2.74,5.48,12.05,8.22,2,0,17.52,990,6020,27.59,1.66,3.61,0.37,19,11,31,4,6.34,0
"58",1907,50.4,59.28,41.53,120,95,40,24,240,97,76,1,-12,6.3,6.58,10.96,8.22,9,0,17.75,994,6322,24.6,1.76,3.71,0.36,19,10,25,4,3.51,0
"59",1908,52.31,61.29,43.33,103,108,22,25,245,96,75,8,-3,4.38,6.85,6.03,6.3,0,0,17.96,1096,5742,27.1,1.8,3.72,0.37,27,8,28,5,4.47,0
"60",1909,50.06,58.85,41.28,118,96,56,36,205,98,77,-5,-13,5.48,9.86,15.34,12.05,11,3,17.57,1122,6574,36.32,1.94,4.47,0.39,29,15,28,5,8.31,0
"61",1910,52.46,61.87,43.05,118,116,42,35,254,104,76,6,-10,8.22,9.59,11.51,8.22,9,1,18.82,1187,5766,15.49,1.81,2.7,0.29,12,4,52,3,3.47,0
