"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"31",1880,48.58,56.36,40.79,118,60,28,3,228,94,73,15,-3,14.52,18.08,7.12,6.03,0,6,15.57,518,6528,37.59,2.51,3.1,0.34,33,11,18,4,8.92,2.51
"32",1881,48.44,55.65,41.18,93,44,31,3,219,94,70,9,-6,10.68,17.26,7.67,7.4,9,3,14.47,402,6414,46.68,2.41,3,0.4,42,17,12,7,6.8,4.71
"33",1882,48.04,55.67,40.46,124,56,31,9,218,94,72,11,-12,13.7,16.44,7.67,6.85,0,11,15.22,510,6664,38.74,2.66,5.25,0.35,30,11,20,5,11.03,2.66
"34",1883,46.35,54.58,38.12,129,47,49,1,219,89,70,8,-8,10.41,13.42,12.33,13.7,1,6,16.45,373,7180,31.99,2.05,3.13,0.3,24,7,16,5,2.05,0
"35",1884,47.75,55.47,40.03,106,49,37,3,229,89,70,12,-6,11.23,17.53,9.32,9.86,1,5,15.44,428,6741,52.51,2.56,4.95,0.42,42,17,14,7,15.15,7.28
"36",1885,45.7,53.9,37.51,127,38,54,1,216,90,69,10,-5,9.04,10.68,13.7,13.15,2,0,16.38,285,7328,39.87,2.95,3.15,0.39,29,12,13,3,12.68,5.56
"37",1886,44.47,52.14,36.79,130,28,51,1,229,94,70,2,-12,6.58,6.58,13.15,13.15,10,0,15.35,205,7700,51.63,2.44,5.95,0.44,44,22,30,7,8.45,4.74
"38",1887,44.35,51.92,36.78,140,24,51,4,216,96,71,5,-15,5.75,11.23,12.88,14.52,5,1,15.14,267,7806,49.07,2.17,3.5,0.41,42,20,19,6,10.92,0
"39",1888,42.89,50.4,35.35,137,25,54,1,199,96,73,2,-12,5.75,7.12,14.52,15.89,14,0,14.98,200,8094,59.24,2.05,4.08,0.49,52,24,14,6,20.13,0
"40",1889,46.84,53.97,39.53,112,22,26,0,225,92,67,12,-8,4.93,10.96,6.58,7.4,0,0,14.08,188,6454,41.92,3.33,3.4,0.41,31,16,23,6,13.13,3.33
"41",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.97,2.32,3.86,0.43,46,22,17,4,11.57,2.32
"42",1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.28,2.1,3.65,0.38,35,16,14,4,6.64,0
"43",1892,45.88,52.96,38.02,132,32,52,4,233,95,71,7,-5,7.67,11.23,12.6,12.88,7,1,14.7,305,7074,39.15,2.46,4.2,0.39,31,12,16,7,4.16,2.46
"44",1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.61,2.66,4.99,0.37,33,16,11,6,13.26,5.09
"45",1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.13,2.74,3.94,0.35,26,11,17,4,6.35,2.74
"46",1895,45.64,53.49,37.47,135,35,49,1,232,93,69,1,-11,6.85,10.14,12.6,13.97,2,0,15.73,252,6970,38.78,2.22,3.31,0.39,33,16,15,5,6.97,0
"47",1896,45.26,52.55,37.41,128,34,60,3,229,92,72,3,-13,8.22,10.68,15.34,13.15,11,1,15.03,298,7325,45.44,5.28,6.84,0.4,32,13,13,5,13.2,8.21
"48",1897,45.17,52.71,37.63,126,21,51,1,211,94,70,10,-8,4.66,9.59,12.05,10.68,0,0,15.08,199,7437,42.42,2.06,2.53,0.39,36,14,19,4,8.44,0
"49",1898,46.41,53.55,39.26,121,34,38,3,231,97,70,7,-6,7.95,16.16,9.86,8.77,6,0,14.29,363,7150,49.76,3.06,4.53,0.44,41,22,17,4,6.12,3.06
"50",1899,45.82,53.37,38.27,125,35,48,1,205,93,70,7,-10,7.4,10.41,11.51,10.41,17,0,15.1,242,7242,34.07,2.1,2.61,0.33,26,11,10,4,3.98,0
"51",1900,46.25,54.22,38.27,126,43,50,4,225,94,72,13,-8,10.14,13.7,12.33,12.33,3,0,15.95,388,7232,50.79,3.01,4.53,0.51,43,19,19,6,21.74,3.01
"52",1901,45.36,52.57,38.14,128,38,58,7,215,96,75,3,-11,9.32,14.25,15.34,14.79,7,5,14.43,398,7568,48.82,2.83,4.27,0.44,43,17,18,6,9.86,2.83
"53",1902,45.49,52.73,38.24,116,19,46,1,223,90,71,4,-14,4.38,6.03,10.68,10.41,6,0,14.48,152,7274,47.75,2.2,3.23,0.44,39,20,14,5,14.43,0
"54",1903,45.12,52.61,37.62,124,22,44,1,207,91,69,7,-9,4.66,4.93,10.96,10.41,2,0,15,156,7414,37.54,2.4,3.63,0.37,32,10,23,5,9.09,2.4
"55",1904,42.2,49.76,34.63,151,28,82,0,198,92,66,1,-10,5.75,8.22,21.37,19.18,20,0,15.13,180,8527,36.9,2.32,3.92,0.36,31,10,17,4,7.51,2.32
"56",1905,44.12,51.82,36.42,139,26,54,5,226,91,72,9,-10,6.03,7.4,13.97,16.44,13,0,15.39,246,7867,38.62,2.33,3.3,0.41,30,18,23,4,5.7,2.33
"57",1906,45.05,52.39,37.72,129,36,50,5,207,93,72,8,-5,8.22,10.68,12.05,12.05,3,1,14.67,313,7594,42.54,2.88,3.62,0.43,33,12,15,4,11.73,5.18
"58",1907,43.48,50.68,36.29,140,31,49,1,204,95,69,2,-16,6.85,5.21,13.15,13.15,18,1,14.39,214,8068,40.84,3.33,4.04,0.4,36,12,13,5,10.54,3.33
"59",1908,46.12,54.34,37.91,141,42,47,3,205,98,72,8,-5,10.41,12.33,11.51,11.78,3,0,16.43,346,7256,30.74,1.4,2.52,0.33,29,10,28,5,1.4,0
"60",1909,45.62,53.04,38.2,125,31,44,4,207,94,72,8,-4,7.67,8.22,10.68,9.86,5,2,14.84,291,7364,35.84,1.5,3.2,0.36,28,13,13,4,1.5,0
"61",1910,45.93,53.29,38.57,115,33,43,0,226,91,68,13,-4,8.22,10.14,10.68,10.14,3,3,14.72,270,7230,32.26,1.18,2.37,0.33,32,8,16,4,0,0
"62",1911,45.66,53.59,37.74,140,35,42,5,204,103,79,9,0,8.22,8.22,10.68,13.42,7,2,15.85,316,7374,39.52,2.79,3.21,0.37,32,8,19,6,9.69,2.79
"63",1912,45.06,52.86,37.26,126,33,48,2,208,92,74,2,-7,6.85,9.04,12.88,10.96,10,0,15.6,238,7537,41.19,2.54,4.22,0.41,33,16,27,4,8.17,4.82
"64",1913,47.05,54.62,39.47,112,28,34,1,227,101,69,18,-2,6.85,7.67,8.22,7.95,5,1,15.14,250,6804,35.98,1.69,2.36,0.37,31,10,18,4,5.92,0
"65",1914,44.3,52.38,36.22,141,40,61,0,192,92,68,2,-17,8.77,7.67,15.62,13.7,9,0,16.16,274,7830,36.1,2.27,2.41,0.4,31,8,21,4,7.12,2.27
"66",1915,46.36,53.85,38.86,119,22,25,1,229,89,70,12,-5,5.48,6.03,6.58,5.48,3,0,15,156,6961,43.47,3.66,4.6,0.46,38,17,18,6,10.14,6.88
"67",1916,44.58,52.25,36.91,132,22,70,2,231,94,72,11,-5,5.21,8.77,16.99,14.52,6,0,15.34,220,7694,46.98,4.78,4.93,0.41,37,18,12,6,13.27,4.78
"68",1917,42.73,50.22,35.24,137,31,65,0,209,92,67,-3,-21,7.12,11.23,16.99,16.71,10,3,14.98,252,8381,45.54,4.14,4.62,0.44,36,18,22,3,15.75,6.54
"69",1918,44.32,51.97,36.68,132,28,61,1,215,94,69,-4,-14,6.3,8.22,16.44,15.34,23,0,15.29,228,7775,38.45,2.07,2.86,0.32,28,14,25,6,6.71,0
"70",1919,46.02,53.25,38.79,117,29,36,3,200,98,74,6,-10,6.85,10.14,9.04,7.12,2,0,14.46,267,7194,37.25,2.06,2.48,0.32,31,10,17,5,3.52,0
"71",1920,45.43,52.66,38.11,131,29,54,1,234,92,71,4,-16,6.85,12.33,13.7,12.33,21,0,14.45,267,7370,59.69,2.82,3.67,0.55,42,26,26,5,25.37,10.37
"72",1921,47.27,55.07,39.46,110,36,32,2,208,93,71,8,-3,8.22,10.41,8.22,9.59,2,0,15.61,327,6799,36.45,1.53,3.63,0.35,34,12,23,5,1.53,0
"73",1922,46.09,53.57,38.52,131,31,52,0,228,94,68,9,-8,6.85,14.52,12.6,11.78,4,0,14.94,284,7131,48.98,4.35,8.89,0.48,30,17,19,4,19.3,13.57
"74",1923,45.1,52.94,37.26,125,32,60,3,234,96,74,11,-8,7.95,7.12,15.89,15.34,15,0,15.68,254,7518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1924,45.26,52.99,37.53,125,28,52,0,216,91,67,0,-18,6.58,9.04,13.42,12.6,8,0,15.46,236,7460,34.79,2.52,2.71,0.41,27,10,35,4,11.75,2.52
"76",1925,45.98,53.69,38.27,111,44,39,1,190,95,69,8,-7,9.86,11.51,10.41,11.23,8,0,15.41,296,7238,38.91,1.99,4.22,0.36,34,11,20,5,8.29,0
"77",1926,44.04,51.66,36.37,139,20,58,1,214,100,69,10,0,3.84,6.58,14.25,11.51,1,0,15.25,176,7785,38.69,2.7,2.91,0.37,33,12,13,3,7.13,2.7
"78",1927,46.6,54,39.26,115,22,34,0,232,91,66,13,-7,4.66,7.67,8.22,6.58,0,0,14.74,175,6854,41.25,2.16,2.6,0.36,37,12,16,5,5.85,0
"79",1928,46.19,53.59,38.84,124,34,37,3,194,95,71,16,-5,7.95,11.23,9.32,8.22,3,0,14.81,306,7170,39.49,2.31,3.88,0.4,36,14,13,5,4.07,2.31
"80",1929,46.17,53.92,38.42,118,32,49,1,210,96,70,8,1,7.12,7.95,11.78,9.86,0,0,15.49,255,7108,42.51,2.61,3.57,0.38,39,14,14,4,7.84,2.61
"81",1930,47.4,55.01,39.8,121,42,39,4,220,92,70,13,-5,10.14,16.16,10.68,9.04,0,0,15.21,408,6832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1931,48.73,56.05,41.45,99,44,29,3,234,98,74,13,1,11.23,15.34,6.3,6.3,0,1,14.65,424,6347,43.82,2.66,3.72,0.42,34,15,17,6,8.36,2.66
"83",1932,48.14,55.73,40.54,111,51,35,1,235,89,76,13,0,11.51,16.71,8.49,6.58,0,1,15.2,390,6562,42.95,3.96,4.3,0.41,34,14,15,4,12.83,6.51
"84",1933,46.82,53.85,39.69,127,30,35,1,191,93,69,-1,-18,6.03,13.42,8.77,7.4,3,0,14.17,300,6880,58.08,2.32,4.52,0.46,45,25,13,7,17.33,2.32
"85",1934,45.62,53.21,38.05,119,33,58,2,237,96,70,2,-18,8.22,11.78,14.25,16.16,11,2,15.15,291,7306,45.48,2.51,3.91,0.43,37,19,20,5,9.29,2.51
"86",1935,46.04,53.47,38.62,119,47,52,7,226,95,72,7,-11,10.14,13.97,13.42,13.42,14,3,14.77,420,7282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1936,46.25,53.89,38.61,109,25,49,1,221,96,69,14,-1,4.38,9.32,12.6,13.42,14,0,15.28,248,7112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1937,48.2,55.47,40.93,118,48,30,9,223,98,75,17,5,12.33,16.44,6.58,3.56,0,6,14.53,544,6609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1938,47.65,55.11,40.18,112,39,45,6,250,92,71,15,-1,9.59,14.25,9.04,9.32,1,1,14.93,415,6748,46.24,1.93,3.07,0.38,40,17,15,7,5.07,0
"90",1939,45.58,53.24,37.98,141,31,47,1,206,96,72,14,-1,7.4,14.52,10.68,11.51,2,0,15.21,316,7364,42.59,4.25,4.72,0.47,29,17,24,5,16.55,6.94
"91",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.52,2.98,3.49,0.42,39,18,19,6,8.54,5.32
"92",1941,45.36,56.75,33.93,154,57,39,0,224,98,67,15,-14,13.97,4.66,9.32,17.26,7,5,22.77,313,7461,25.28,1.7,2.64,0.33,18,7,19,3,4.8,0
"93",1942,45.34,55.19,35.38,149,48,44,1,214,92,69,7,-16,11.23,7.95,10.41,12.05,7,0,19.81,274,7411,44.12,2.2,4.24,0.45,40,16,17,5,12.28,0
"94",1943,43.85,53.78,33.92,169,49,54,2,203,94,70,-2,-39,11.51,7.4,13.42,15.62,10,3,19.86,284,8006,41.03,1.96,3.13,0.38,35,13,14,5,8.54,0
"95",1944,44.83,55.15,34.51,167,65,45,3,213,99,72,14,-13,15.62,10.14,10.96,16.71,15,7,20.63,444,7805,44.78,2.69,5.27,0.51,41,18,15,4,9.58,2.69
"96",1945,44.59,54.73,34.45,140,48,44,0,245,95,65,10,-18,11.23,6.85,10.68,19.18,34,3,20.28,284,7733,49.77,3,3.51,0.44,45,20,15,7,12.56,3
"97",1946,45.23,55.92,34.54,147,45,38,0,228,95,66,8,-18,10.68,6.03,9.32,15.62,16,5,21.38,205,7422,36.8,4.14,4.27,0.36,29,11,15,4,7.94,4.14
"98",1947,45.51,56.24,34.78,167,73,42,2,192,99,70,14,-19,18.36,10.41,10.14,15.62,10,6,21.47,448,7562,32.21,2.57,3.27,0.36,27,12,28,8,4.65,2.57
"99",1948,44.7,55.37,34.03,152,55,50,3,217,100,71,5,-21,14.52,7.67,12.05,16.16,18,11,21.33,374,7804,37.46,2.07,3.5,0.36,35,11,17,4,5.52,0
"100",1949,47.23,57.76,36.69,137,57,32,3,221,98,70,17,-12,13.97,10.14,7.67,12.6,3,4,21.07,436,6923,36.57,3.04,3.35,0.35,31,11,15,6,4.65,3.04
"101",1950,44.8,55.61,33.99,150,54,41,0,239,92,65,9,-21,13.15,5.48,10.41,14.25,9,3,21.62,234,7609,35.67,1.72,2.57,0.39,30,10,28,4,7.91,0
"102",1951,45.91,55.94,35.88,144,48,32,0,226,91,65,4,-13,11.23,7.4,7.95,12.88,6,2,20.06,266,7235,56.04,3.47,5.24,0.46,41,18,12,4,19.97,6.63
"103",1952,46.23,56.74,35.72,155,67,29,0,201,94,67,17,-10,15.34,9.04,7.4,12.6,5,11,21.02,386,7256,45.2,2.37,3.2,0.45,35,18,11,4,12.55,2.37
"104",1953,47.38,58.1,36.65,130,55,26,0,232,96,66,16,-1,13.7,6.3,6.3,9.32,0,4,21.45,300,6734,48.31,2.49,4.46,0.46,43,20,21,6,11.01,2.49
"105",1954,44.89,54.85,34.94,150,37,35,0,204,91,64,11,-19,8.77,3.56,8.22,11.51,9,0,19.91,175,7514,55.26,7.49,8.11,0.46,35,19,14,5,18.8,9.75
"106",1955,45.18,55.27,35.1,157,59,45,4,201,97,70,6,-14,14.79,9.32,11.23,15.89,16,3,20.17,430,7663,35.16,3.05,4.67,0.34,34,12,19,5,3.05,3.05
"107",1956,43.93,54.34,33.52,167,53,35,0,205,94,64,7,-9,12.6,3.01,8.77,13.15,6,8,20.81,224,7936,39.41,1.83,3.85,0.3,36,9,17,9,5.14,0
"108",1957,46.02,57.13,34.9,144,67,35,0,219,93,67,-3,-20,15.89,6.58,8.49,13.7,19,2,22.23,275,7203,26.35,1.92,2.9,0.33,24,6,13,4,1.92,0
"109",1958,44.21,54.16,34.25,149,43,43,0,227,92,68,15,-16,10.68,5.48,10.96,15.07,17,2,19.91,210,7800,42.42,1.8,4.16,0.39,41,13,16,7,8.25,0
"110",1959,45.48,55.72,35.24,156,67,41,0,230,95,67,10,-13,16.99,9.59,10.96,15.89,12,14,20.48,405,7532,40.73,2.18,2.82,0.37,42,13,17,7,3.81,0
"111",1960,45.1,55.58,34.61,156,56,35,0,233,93,65,10,-8,13.42,6.3,8.22,13.7,6,2,20.97,234,7520,43.21,2.75,3.31,0.46,34,21,13,6,12.96,5.19
"112",1961,44.91,55.23,34.59,150,55,44,0,213,91,68,7,-22,13.7,7.4,11.23,15.62,13,1,20.64,300,7632,38.75,2.42,3.43,0.43,36,14,26,4,5.74,2.42
"113",1962,43.45,54.16,32.73,165,42,51,0,221,88,64,7,-12,10.41,3.56,11.51,18.63,21,0,21.44,144,8010,46.33,7.49,9.82,0.47,34,13,12,4,17.19,10.62
"114",1963,44.12,55.29,32.95,158,47,54,0,220,94,67,11,-21,12.05,4.93,14.52,17.26,20,4,22.34,249,7869,38.59,2.66,5.3,0.41,30,14,28,4,8.02,2.66
"115",1964,44.24,55.28,33.2,170,42,37,1,199,93,69,13,-12,9.86,3.56,8.77,14.25,5,0,22.08,202,7801,34.59,1.33,2.97,0.36,33,11,15,5,0,0
"116",1965,44.81,55.51,34.12,159,63,44,0,206,94,68,6,-13,16.16,7.12,10.68,13.15,6,9,21.4,312,7680,28.15,3.21,3.67,0.32,23,8,20,4,4.68,3.21
"117",1966,44.76,54.8,34.72,154,52,37,0,192,93,66,9,-12,12.6,5.48,8.22,13.97,14,8,20.08,234,7622,40.04,2.38,3.68,0.45,31,14,13,3,14.34,2.38
"118",1967,44.02,53.71,34.33,162,41,41,0,195,92,67,12,-22,7.67,9.86,9.59,17.26,2,0,19.38,238,7896,44.16,4.03,5.94,0.42,31,18,14,5,14.68,6.36
"119",1968,44.88,54.93,34.82,139,46,53,2,207,96,71,1,-20,11.78,7.95,12.33,16.99,30,4,20.11,294,7660,41.13,2.18,3.36,0.4,35,17,20,4,3.7,0
"120",1969,46.53,55.49,37.56,141,46,31,7,211,93,74,17,-6,11.51,14.79,7.4,11.78,6,1,17.93,430,7173,55,3.12,4.93,0.52,46,24,14,12,20.14,5.7
"121",1970,45.87,54.9,36.85,134,59,61,1,227,93,70,7,-14,15.34,9.32,15.07,16.99,13,8,18.05,394,7374,41.44,2.27,2.32,0.48,28,17,17,3,14.02,2.27
"122",1971,45,54.68,35.32,150,65,44,1,205,96,69,3,-26,15.89,8.49,10.41,15.62,23,6,19.36,374,7675,41.65,2.76,3.18,0.41,35,13,17,3,11.26,2.76
"123",1972,43.43,52.49,34.38,158,37,60,0,201,87,64,12,-18,7.4,6.03,14.52,16.99,8,2,18.11,184,8076,48.62,2.9,2.9,0.43,39,18,11,4,13.33,5.43
"124",1973,47.25,55.8,38.69,122,48,30,5,203,93,71,10,-12,12.05,16.71,7.67,8.77,4,3,17.12,479,6960,52.29,5.21,6.49,0.47,43,16,15,6,17.8,8.09
"125",1974,45.73,55.09,36.36,152,50,31,1,205,88,70,6,-16,12.6,7.95,8.22,12.05,8,3,18.73,280,7316,43.55,1.53,3.01,0.42,38,17,19,5,8.6,0
"126",1975,45.88,55.58,36.18,145,45,35,2,207,103,73,9,-20,11.51,9.32,8.49,13.15,5,11,19.4,338,7316,48.72,2.74,3.54,0.45,38,17,16,5,14.02,7.55
"127",1976,43.86,54.19,33.52,160,48,54,1,206,93,69,9,-20,12.05,6.85,13.15,17.81,12,0,20.66,294,8033,41.39,2.58,3.88,0.39,34,13,22,5,9.09,2.58
"128",1977,44.59,54.44,34.74,157,36,53,2,203,99,71,4,-15,9.32,7.67,12.88,15.89,31,3,19.7,296,7746,57.63,3.56,5.05,0.51,47,23,18,5,23.74,3.56
"129",1978,44.3,54.56,34.04,162,51,56,2,215,96,69,17,-14,12.88,8.22,13.97,18.08,18,9,20.53,323,7878,36.47,2.26,3.12,0.41,30,15,23,4,5.27,2.26
"130",1979,45.67,54.45,36.9,130,40,41,4,205,92,69,6,-13,9.32,8.49,10.41,12.33,14,2,17.55,302,7356,61.15,3.59,4.26,0.53,48,27,12,4,21.95,11.28
"131",1980,45.05,55.13,34.96,155,60,53,3,204,93,72,14,-20,15.62,11.78,13.7,17.81,20,16,20.16,471,7774,33.88,2.88,3.08,0.37,28,14,23,4,7.19,2.88
"132",1981,46.22,55.38,37.05,140,41,31,0,237,93,68,0,-18,9.32,8.22,7.95,11.78,22,2,18.33,261,7116,45.7,3.48,4.81,0.42,44,14,15,4,8.87,3.48
"133",1982,45.05,54.61,35.5,148,41,49,1,213,95,71,10,-16,8.49,5.75,12.33,15.34,19,0,19.11,238,7518,39.68,2.21,3.61,0.4,32,17,17,4,10.67,0
"134",1983,46.9,56.33,37.47,129,64,35,0,223,95,67,7,-9,16.16,8.77,8.49,8.49,3,4,18.86,428,7034,66.33,2.97,4.29,0.58,50,33,16,5,23.11,15.88
"135",1984,46.39,55.7,37.07,134,52,38,0,210,95,67,11,-19,11.78,11.23,10.14,11.23,5,7,18.63,386,7200,48.17,3.16,7.27,0.43,37,20,16,7,15.11,3.16
"136",1985,45.84,55.47,36.2,142,47,51,1,212,91,69,12,-9,12.33,8.22,12.33,14.25,19,5,19.27,299,7294,34.01,2.72,3.43,0.36,28,10,15,4,7.82,2.72
"137",1986,45.74,55.34,36.14,145,35,34,0,230,88,67,11,-8,8.22,7.95,7.12,11.78,4,0,19.2,228,7258,44.44,1.87,2.35,0.38,38,18,12,6,6.82,0
"138",1987,46.03,55.74,36.31,140,48,27,3,251,97,69,13,-11,11.51,7.95,6.85,13.42,8,2,19.43,301,7226,40.78,2.75,3.45,0.45,34,13,28,4,12.37,2.75
"139",1988,46.58,56.15,37.01,138,63,36,10,234,97,74,6,-13,15.34,13.42,8.77,13.7,7,17,19.14,534,7276,43.62,2.5,4.81,0.42,33,17,15,5,10.32,2.5
"140",1989,45.27,54.83,35.71,151,53,57,2,206,95,69,15,-13,12.05,9.86,13.97,17.53,19,2,19.12,360,7562,41.55,3.32,5.03,0.41,36,14,13,4,11.39,3.32
