"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"31",1880,41.93,50.98,32.88,162,40,80,1,174,94,69,-11,-20,12.6,9.59,8.49,15.62,16,1,18.1,272,8714,33.26,2.45,2.84,0.27,22,7,20,5,7.54,7.54
"32",1881,40.83,49.18,32.46,170,37,90,3,203,97,72,-3,-26,11.51,10.68,11.78,14.52,19,2,16.71,316,9114,42.81,4.44,5.56,0.35,30,15,23,7,20.66,6.23
"33",1882,41.99,49.29,34.7,161,14,57,0,181,89,67,3,-10,5.21,9.04,5.21,7.67,0,0,14.59,115,8513,37.08,2.32,3.14,0.3,27,10,17,7,13.67,5.8
"34",1883,37.89,46.83,28.93,178,18,98,0,151,94,68,-2,-20,5.48,3.01,13.15,23.01,19,0,17.8,93,9906,30.47,1.25,1.95,0.25,25,6,12,5,4.27,0
"35",1884,37.87,47.95,28.45,175,34,94,2,177,94,71,-2,-30,10.68,4.38,16.99,23.29,43,2,19.31,167,9824,42.53,2.6,3.38,0.34,38,13,21,5,14.65,6.53
"36",1885,37.44,46.22,28.49,176,29,95,0,169,87,66,-4,-27,8.77,3.56,15.07,20.55,49,0,17.68,97,10018,27.72,1.51,2.73,0.25,23,6,19,5,5.83,0
"37",1886,40.75,49.62,31.87,161,39,85,0,211,98,68,1,-18,12.05,8.22,15.07,17.53,16,4,17.75,240,9092,29.27,2.16,2.27,0.22,19,6,26,7,4.35,2.16
"38",1887,39.26,47.66,30.85,172,35,98,0,177,97,68,-5,-21,11.23,7.95,16.44,18.08,24,0,16.81,219,9616,25.62,2.19,2.23,0.2,14,4,19,6,4.3,2.19
"39",1888,37.94,45.84,30.04,167,29,95,0,151,94,65,-16,-27,8.22,8.22,15.62,16.71,26,0,15.66,164,9744,35.46,1.58,3.87,0.27,28,11,14,7,9.24,0
"40",1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.31,1.63,1.94,0.23,21,6,15,6,5.01,1.63
"41",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.47,2.32,3.11,0.25,25,6,16,6,7.18,2.32
"42",1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.78,2.08,2.32,0.27,28,6,16,7,7.96,3.72
"43",1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.28,1.53,2.47,0.26,23,6,19,5,4.83,0
"44",1893,39.31,46.88,31.74,171,43,106,3,170,95,71,-1,-19,12.6,12.6,19.18,20.27,19,4,15.14,318,9694,36.29,2.22,2.7,0.29,29,7,15,5,7.75,3.85
"45",1894,42.56,49.69,35.42,144,39,76,6,192,100,76,0,-17,11.78,11.78,10.96,12.33,8,0,14.27,334,8525,35.76,1.6,4.48,0.27,29,10,14,8,6.21,0
"46",1895,40.7,48.22,33.17,158,41,99,0,194,98,68,-8,-16,12.33,10.14,15.07,12.88,17,1,15.05,255,9126,33.04,1.05,2.57,0.25,26,8,12,6,3.02,0
"47",1896,42.1,49.79,34.41,153,40,91,0,182,96,67,3,-13,12.33,10.14,11.78,9.04,3,1,15.38,271,8653,29.59,2.17,3.59,0.25,18,6,15,7,6.74,4.04
"48",1897,41.68,48.86,34.51,152,41,88,4,191,97,72,-7,-15,12.6,12.33,10.14,10.14,5,4,14.35,328,8839,30.03,1.48,2.02,0.26,24,9,14,4,3.88,0
"49",1898,42.72,49.78,35.67,140,33,86,3,175,94,70,5,-8,10.14,8.49,7.95,6.3,3,0,14.11,251,8382,27.48,1.55,2.39,0.24,18,4,15,6,3.82,0
"50",1899,40.78,47.83,33.72,134,28,92,0,223,91,67,-12,-23,7.95,10.14,16.44,15.62,20,0,14.11,200,9042,36.43,2.12,2.56,0.34,26,16,21,7,14.97,5.7
"51",1900,43.11,49.89,36.33,149,40,82,5,201,94,73,3,-9,11.78,15.07,11.78,12.6,12,2,13.56,344,8333,33.31,2.48,2.97,0.27,28,7,18,5,8.21,2.48
"52",1901,41.83,48.02,35.63,154,31,95,3,195,108,75,2,-9,9.86,15.89,14.25,11.78,5,0,12.39,338,8796,37.28,1.7,3.58,0.3,32,9,21,5,9.17,1.7
"53",1902,42.5,48.92,36.08,126,25,72,0,192,90,67,-5,-14,6.85,8.49,7.95,4.93,1,0,12.84,188,8398,26.77,1.6,2.92,0.24,22,4,15,5,3.7,0
"54",1903,41.37,47.84,34.9,147,21,87,1,192,94,69,-8,-14,5.75,7.12,11.51,9.04,6,0,12.94,152,8775,39.84,2.16,2.68,0.32,33,10,11,4,7.78,2.16
"55",1904,38.87,46.1,31.64,158,25,107,0,179,94,68,-3,-15,7.4,4.93,17.26,14.79,25,1,14.46,126,9690,33.24,1.58,2.27,0.28,25,6,17,7,6.2,0
"56",1905,40.81,48.14,33.48,159,27,84,0,210,92,63,5,-16,7.95,8.22,12.88,12.6,21,0,14.65,178,9006,28.18,1.42,2.12,0.23,18,6,12,5,6.07,0
"57",1906,42.4,49.56,35.24,155,35,82,1,171,92,71,5,-5,10.14,11.51,7.95,10.14,9,2,14.33,282,8532,37.49,1.5,2.87,0.31,30,12,14,5,9.2,0
"58",1907,39.35,46.5,32.2,176,24,86,0,159,91,65,0,-13,8.22,7.95,9.04,11.23,14,0,14.29,166,9528,31.62,3.95,4.17,0.3,21,4,24,6,8.18,5.67
"59",1908,43.18,50.7,35.67,159,48,91,4,203,94,71,3,-9,13.97,13.42,9.59,8.22,4,1,15.02,368,8353,30.56,1.45,3.33,0.27,23,7,19,8,4.48,0
"60",1909,41.33,48.23,34.42,160,29,86,1,149,92,70,-1,-15,9.32,13.42,9.59,10.41,1,0,13.81,254,8896,29.27,1.68,3.09,0.28,22,9,17,6,6.85,1.68
"61",1910,42.82,50.38,35.25,154,36,81,4,181,93,77,4,-10,10.96,10.96,9.04,6.85,7,1,15.13,300,8398,30.44,1.26,2.33,0.28,21,8,21,7,7.23,0
"62",1911,42.62,50.05,35.2,161,32,80,1,181,104,69,7,-6,10.41,8.22,7.12,8.77,0,0,14.85,238,8406,37.76,1.81,4.25,0.32,33,11,18,6,10.4,5.15
"63",1912,39.26,47.08,31.43,154,29,85,0,191,98,66,-7,-22,9.04,7.4,16.71,19.18,25,2,15.65,204,9626,30.61,2.44,3.76,0.29,20,10,16,4,8.91,4.51
"64",1913,41.89,49.72,34.05,148,39,76,1,181,95,72,-4,-14,11.78,9.04,11.78,12.88,17,0,15.67,253,8688,30.24,1.3,2.49,0.3,25,7,21,6,6.46,0
"65",1914,41.8,49.72,33.88,155,41,90,2,181,97,76,0,-11,14.52,10.68,13.42,13.7,15,0,15.84,324,8793,29.25,3.04,4.15,0.24,15,4,17,7,7.92,5.59
"66",1915,41.9,48.88,34.91,149,22,79,0,206,87,65,1,-17,7.4,6.3,4.66,5.48,6,0,13.97,106,8538,35.24,2.69,4.47,0.3,28,7,15,6,9.3,4.58
"67",1916,40.07,47.84,32.3,150,35,92,3,172,102,82,2,-13,10.96,9.86,16.71,17.81,25,3,15.54,352,9476,39.32,4.45,5.12,0.31,29,7,19,6,10.33,6.86
"68",1917,37.1,44.41,29.78,170,25,101,3,160,105,76,-6,-18,7.12,5.21,16.16,20.27,33,2,14.63,176,10360,27.29,1.62,1.97,0.22,20,2,21,6,1.62,1.62
"69",1918,40.91,48.78,33.04,143,25,79,1,203,96,70,-9,-21,7.12,4.93,13.15,11.51,24,0,15.74,138,8932,41.77,2.77,3.34,0.34,32,12,27,9,16.04,8.15
"70",1919,42.57,49.84,35.3,149,43,75,1,169,94,70,2,-9,12.33,13.97,9.86,8.77,1,0,14.54,370,8557,27.94,1.38,2.26,0.28,24,4,22,5,2.61,0
"71",1920,41.54,49.05,34.03,147,39,90,0,190,88,67,0,-11,11.23,6.3,13.42,13.42,21,0,15.02,189,8775,29.16,1.85,2.34,0.29,23,6,20,5,4.92,1.85
"72",1921,44.78,52.18,37.37,149,56,77,7,214,95,74,9,-3,16.71,17.26,5.48,5.75,2,10,14.81,492,7874,31.28,2.57,2.84,0.28,23,6,14,5,7.51,2.57
"73",1922,42.59,50.12,35.07,153,40,84,3,205,94,75,5,-13,11.78,12.05,9.04,11.78,13,1,15.05,294,8474,33.77,1.36,3.01,0.3,28,11,20,5,9.01,0
"74",1923,41.33,49.12,33.53,155,26,88,0,210,94,67,4,-18,8.22,8.22,10.96,13.42,18,0,15.59,188,8828,25.35,1.28,2.36,0.24,16,7,25,5,6.66,0
"75",1924,39.7,46.96,32.44,163,17,94,0,187,89,67,-4,-17,4.93,6.3,13.15,12.6,19,0,14.52,135,9394,27.17,1.42,2.5,0.27,20,3,25,4,3.78,0
"76",1925,41.41,49.04,33.79,157,45,91,0,180,95,68,2,-16,13.42,11.78,11.23,10.14,4,0,15.25,322,8930,20.31,1.05,2.09,0.2,15,5,49,5,1.05,0
"77",1926,39.09,46.22,31.96,179,17,113,0,149,92,65,-4,-16,6.3,5.48,12.05,11.51,5,0,14.26,102,9558,35.81,1.57,3.9,0.27,34,7,12,6,6.68,0
"78",1927,41.44,48.64,34.23,146,26,81,1,203,99,70,4,-14,7.67,8.22,10.41,9.59,6,0,14.43,171,8747,30.98,1.74,2.84,0.27,21,7,21,5,7.33,1.74
"79",1928,41.38,48.59,34.17,155,27,73,0,184,88,68,4,-12,8.49,7.4,9.04,9.86,6,0,14.42,148,8793,40.1,2.22,4.73,0.31,35,9,12,8,8.67,2.22
"80",1929,40.47,48.08,32.86,151,36,102,2,193,96,76,-5,-14,10.96,9.04,15.89,16.16,20,1,15.22,300,9254,33.22,1.82,2.62,0.28,26,9,13,6,6.68,3.62
"81",1930,43.2,51.08,35.32,152,51,84,2,174,95,69,2,-15,15.89,13.42,10.41,11.23,11,5,15.75,350,8307,26.86,2.18,2.39,0.26,19,5,11,5,5.33,2.18
"82",1931,46.89,54.18,39.61,130,47,49,8,228,101,81,15,2,14.25,16.44,1.64,2.47,0,2,14.57,502,7111,32.85,1.52,3.31,0.31,24,12,20,6,6.81,0
"83",1932,42.86,50.27,35.46,157,38,76,1,172,98,71,4,-12,11.23,12.05,7.67,7.95,1,0,14.8,304,8406,27.93,1.44,2.29,0.21,20,4,21,7,2.38,0
"84",1933,41.89,49.52,34.25,169,45,87,1,166,99,75,-11,-26,14.52,10.96,8.77,9.32,10,0,15.27,344,8780,28.98,1.95,2.1,0.25,20,5,18,9,4.38,1.95
"85",1934,41.2,49.01,33.39,154,38,78,2,182,99,70,-1,-11,11.51,6.03,11.23,11.51,7,0,15.62,198,8884,31.51,1.51,2.04,0.25,22,7,18,6,5.78,0
"86",1935,41.69,48.36,35.02,161,33,84,6,180,93,73,-1,-12,10.41,12.6,8.49,7.4,3,6,13.34,323,8831,28.36,1.45,2.1,0.22,20,3,12,9,3.7,0
"87",1936,40.51,48,33.01,169,35,97,5,171,104,80,-8,-22,11.51,10.96,13.97,12.6,30,3,14.99,330,9294,30.5,1.26,2.18,0.25,24,4,19,6,3.14,0
"88",1937,42,49.72,34.28,161,49,95,4,178,96,73,9,-4,14.25,14.25,9.59,11.51,4,3,15.44,453,8848,31.54,1.93,2.88,0.27,27,5,18,5,5.9,1.93
"89",1938,43.52,50.8,36.24,141,34,81,3,191,95,70,0,-12,11.23,12.33,8.77,9.32,2,3,14.56,288,8129,34.94,2.34,2.6,0.29,25,12,15,5,11.09,2.34
"90",1939,42.47,50.17,34.78,156,42,76,2,187,98,78,7,-9,13.7,12.05,8.77,10.14,4,2,15.39,305,8528,35.9,4.32,6.54,0.33,27,9,21,5,11.14,7.78
"91",1940,41.76,48.35,35.17,159,34,90,3,188,94,72,2,-10,9.86,13.15,7.67,7.12,0,1,13.18,302,8807,30.98,1.43,2.23,0.26,21,10,16,5,6.02,0
"92",1941,44.56,51.87,37.24,146,44,76,10,209,99,72,11,1,14.25,11.51,5.21,3.56,0,6,14.64,384,7846,32.5,1.85,2.8,0.3,28,10,26,7,8.44,3.57
"93",1942,43.21,50.52,35.91,156,36,77,1,186,99,69,-2,-15,11.23,11.23,9.04,4.93,4,0,14.61,258,8210,35.25,1.74,2.53,0.31,28,10,20,7,9.51,1.74
"94",1943,41.32,48.98,33.66,153,36,81,3,197,95,72,-4,-13,11.78,12.05,12.33,12.88,10,2,15.31,284,8928,32.9,2.05,3.96,0.27,21,11,18,4,10.55,2.05
"95",1944,43.65,51.06,36.23,151,40,76,4,202,95,72,11,-2,12.05,12.6,6.58,8.22,10,1,14.83,386,8200,36.04,2.34,3.24,0.28,28,7,19,6,7.05,2.34
"96",1945,42.04,49.58,34.5,149,34,84,2,233,95,70,3,-9,10.14,8.77,9.32,10.14,2,0,15.08,280,8659,31.84,1.48,2.18,0.27,25,9,13,4,4.18,0
"97",1946,43.51,51.82,35.21,134,47,75,0,188,90,64,5,-8,15.34,10.41,9.86,9.86,0,5,16.61,288,8130,25.94,1.66,2.03,0.25,19,7,14,4,7.47,1.66
"98",1947,42.19,49.79,34.59,169,53,94,9,162,102,78,2,-6,16.44,13.7,8.77,5.21,0,5,15.2,443,8769,32.82,2.36,2.57,0.26,21,8,17,7,6.77,2.36
"99",1948,42.68,50.5,34.86,143,38,77,6,202,101,79,3,-9,11.23,11.23,9.86,13.42,16,0,15.63,350,8519,22.46,2.07,2.17,0.24,14,6,24,4,4.18,2.07
"100",1949,44.16,52.05,36.27,148,55,78,5,201,97,76,8,-3,16.44,13.7,6.85,7.4,2,2,15.78,416,8024,38.72,3.93,5.82,0.33,27,9,15,10,14.43,9.17
"101",1950,40.01,47.89,32.12,172,33,97,1,175,93,71,3,-14,10.14,5.48,10.96,13.42,5,1,15.77,198,9320,33.41,1.32,2.81,0.28,28,7,18,5,5.53,0
"102",1951,40.81,47.95,33.68,154,25,92,1,188,91,71,-4,-17,8.22,8.77,11.23,12.33,7,0,14.27,180,9008,41.59,1.56,3.01,0.32,33,13,12,8,11.94,0
"103",1952,43.98,51.61,36.36,154,52,71,2,206,93,72,4,-6,14.79,11.51,3.56,4.38,0,3,15.25,374,8066,25.23,1.48,2.86,0.25,20,6,12,5,4.76,0
"104",1953,44.64,51.93,37.36,143,49,63,6,186,96,75,7,-7,14.52,14.52,6.3,5.75,1,8,14.56,396,7826,34.68,1.57,2.59,0.28,30,8,17,5,5.64,0
"105",1954,42.77,49.76,35.78,147,30,73,1,171,90,69,7,-11,9.59,9.04,4.66,5.75,2,1,13.98,222,8336,30.37,1.4,2.64,0.24,23,8,15,6,6.71,0
"106",1955,44.18,51.76,36.6,150,56,92,10,219,95,73,11,-1,18.63,17.81,8.77,9.32,2,8,15.16,530,8130,31.9,2.05,3.1,0.26,22,6,10,4,6.95,2.05
"107",1956,42.08,49.47,34.69,162,28,82,0,175,99,65,13,-5,8.77,8.49,4.93,6.03,0,4,14.78,176,8564,26.8,1.87,2.48,0.24,22,7,19,5,5.97,1.87
"108",1957,42.32,49.87,34.76,152,34,81,3,208,96,71,2,-9,10.68,10.96,9.32,11.78,9,2,15.11,266,8544,23.99,1.37,2.46,0.25,20,5,15,4,3.97,0
"109",1958,42.6,49.87,35.34,148,28,74,1,221,93,70,0,-7,10.14,10.41,10.96,9.32,16,4,14.53,231,8406,25.41,1.46,1.84,0.21,15,3,18,6,1.46,0
"110",1959,42.38,49.99,34.78,169,51,87,3,177,93,74,5,-12,15.07,15.07,10.14,12.33,8,3,15.22,444,8700,34.16,4.06,5.27,0.33,25,10,19,4,11.3,8.36
"111",1960,42.23,49.58,34.87,154,35,94,1,208,92,69,5,-5,11.78,10.14,8.77,7.4,0,1,14.71,272,8606,41.36,2.51,5.52,0.32,30,16,13,9,16.79,5.96
"112",1961,43.09,50.74,35.44,151,42,71,3,186,93,72,4,-9,12.6,12.6,7.95,7.4,11,1,15.3,304,8300,27.61,1.61,2.33,0.26,19,11,12,5,10.11,1.61
"113",1962,41.39,48.85,33.94,150,33,82,1,185,94,71,2,-13,9.32,9.04,13.97,13.97,11,0,14.9,198,8814,25.99,1.34,2.92,0.23,16,3,14,4,3.4,0
"114",1963,42.5,50.88,34.12,145,49,87,4,196,101,73,-8,-21,14.25,12.6,14.79,16.44,23,5,16.76,391,8604,24.16,1.11,1.78,0.24,18,6,18,7,3.06,0
"115",1964,43.46,51.29,35.62,144,40,74,3,163,98,71,13,-5,12.6,9.32,7.12,6.03,1,2,15.67,268,8152,31.48,1.93,2.65,0.27,23,6,17,5,6.98,1.93
"116",1965,41.48,49.22,33.75,157,27,75,1,199,99,70,0,-13,8.77,6.03,9.59,11.78,12,0,15.46,178,8762,28.17,0.98,2,0.25,26,4,20,6,1.95,0
"117",1966,42.75,50.02,35.47,167,48,79,5,167,94,74,-4,-13,13.7,12.6,7.95,6.85,4,3,14.56,372,8495,30.04,1.21,2.36,0.25,23,9,15,9,7.64,0
"118",1967,41.45,49.24,33.66,164,35,80,1,166,92,69,2,-12,9.86,8.77,10.68,10.68,4,0,15.58,223,8818,27.13,1.46,2.26,0.24,20,6,18,7,6.08,0
"119",1968,43.01,50.52,35.5,135,38,77,1,184,95,69,-1,-14,11.51,11.23,7.95,8.49,11,1,15.02,266,8314,37.7,2.72,4.05,0.28,29,5,12,7,7.17,6.12
"120",1969,43.31,50.49,36.13,153,42,81,2,204,100,74,11,-5,12.05,15.34,6.03,4.38,0,2,14.35,398,8314,26.88,1.75,2.17,0.21,15,5,21,6,5.3,1.75
"121",1970,42.69,50.26,35.12,152,51,85,5,204,94,74,-4,-12,14.79,14.25,10.41,10.68,4,10,15.15,420,8564,30.63,1.81,2.19,0.29,25,9,16,4,7.23,1.81
"122",1971,42.77,50.15,35.39,148,37,86,3,206,96,73,-2,-10,11.23,10.41,9.86,7.95,4,1,14.76,283,8398,33.63,1.44,2.25,0.29,23,9,11,6,4.91,0
"123",1972,39.47,46.96,31.98,160,26,100,0,174,90,66,-1,-19,8.49,8.22,15.07,15.34,8,0,14.99,180,9524,33.7,1.86,2.2,0.3,31,8,22,8,8.74,3.51
"124",1973,44.25,50.95,37.56,134,37,65,10,203,98,73,11,-3,12.05,13.42,6.3,6.03,3,5,13.39,378,7950,31.66,2.25,4.73,0.28,26,5,16,4,4.15,4.15
"125",1974,42.37,49.67,35.06,161,34,68,2,202,97,72,5,-11,10.41,11.23,8.22,9.04,13,0,14.61,268,8528,29.09,1.78,2.22,0.25,21,6,11,4,4.1,1.78
"126",1975,43.9,51.03,36.77,147,35,88,8,206,96,75,5,-10,9.86,13.7,6.3,5.48,0,3,14.26,402,8102,30.79,1.95,2.48,0.29,25,9,22,5,9.33,1.95
"127",1976,41.97,49.83,34.11,162,43,95,1,187,98,71,5,-9,13.7,11.78,11.78,14.25,6,0,15.73,376,8806,24.28,1.33,1.77,0.2,14,4,27,5,3.24,0
"128",1977,43.18,50.49,35.87,133,31,86,3,216,104,70,0,-12,9.86,10.96,10.96,9.86,7,0,14.62,221,8184,36.02,2.55,2.98,0.28,23,7,11,7,9.92,4.97
"129",1978,42.31,49.71,34.91,158,44,98,2,189,93,72,8,0,13.15,10.14,9.59,9.59,3,0,14.8,289,8570,31.72,1.78,3.38,0.3,21,8,18,6,11.1,5.1
"130",1979,37.53,46.9,28.16,188,28,97,0,169,89,64,-3,-34,8.77,5.48,17.26,17.81,29,5,18.74,146,10172,40.92,2.13,4.52,0.29,24,12,16,6,16.88,7.9
"131",1980,38.77,48.38,29.16,195,47,95,0,178,92,67,5,-22,14.52,6.85,13.97,20.55,32,3,19.22,194,9796,33.92,1.64,2.81,0.24,27,10,18,8,7.88,1.64
"132",1981,40.18,49.95,30.41,191,37,80,0,154,92,66,-3,-32,11.23,6.58,10.96,15.07,22,8,19.55,159,9218,34.5,1.73,2.58,0.27,28,10,17,8,6.25,5.04
"133",1982,38.59,48.39,28.58,179,30,99,1,190,86,70,-6,-25,10.14,4.66,14.79,20.55,29,0,19.81,136,9722,36.74,1.88,2.54,0.28,28,7,18,5,9.99,5.25
"134",1983,40.36,49.87,30.85,198,63,91,2,154,95,70,0,-28,17.53,10.68,12.6,15.07,13,16,19.02,442,9436,46.36,2.9,4.48,0.35,35,16,17,7,18.28,6.66
"135",1984,40.01,50.03,29.98,182,45,82,0,189,87,67,-1,-24,12.88,7.12,12.33,18.08,21,4,20.04,181,9329,32.48,1.97,3.21,0.28,21,10,20,6,10.42,1.97
"136",1985,38.32,48.23,28.4,178,32,110,0,200,86,63,-3,-27,10.14,4.66,16.99,21.1,29,0,19.83,120,9860,51.59,3.09,4.26,0.38,39,16,13,5,22.27,14.19
"137",1986,39.98,50.28,29.68,188,36,94,1,174,95,72,0,-14,11.51,4.66,10.14,17.53,13,0,20.59,173,9305,30.39,1.52,2.78,0.27,24,9,39,5,8.66,0
"138",1987,43.05,53.18,32.92,176,57,64,1,177,90,71,-2,-16,16.99,11.51,4.93,11.51,7,13,20.26,338,8351,36.3,2.3,2.49,0.28,24,11,15,8,10.56,2.3
"139",1988,39.68,50.11,29.24,197,55,88,2,173,99,73,2,-19,17.81,8.22,14.52,18.63,21,11,20.87,379,9648,41.8,2.21,4.88,0.32,33,10,12,6,13.85,6.5
