"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"46",1895,48.26,61.11,35.41,159,100,45,0,247,101,68,4,-23,7.12,10.96,13.7,13.42,24,0,25.7,741,6850,14.58,1.54,2.88,0.31,11,4,35,5,2.69,0
"47",1896,49.85,62.61,37.1,163,109,28,2,253,100,72,6,-14,5.75,10.96,11.23,7.4,3,0,25.51,752,6296,16.52,1.66,1.68,0.34,14,4,34,2,5.42,0
"48",1897,49.72,61.65,37.78,148,112,36,8,246,103,75,0,-9,7.95,11.51,11.78,7.95,7,0,23.87,858,6436,17.09,2.26,2.44,0.32,10,7,39,4,4.12,4.12
"49",1898,48.55,61.13,35.97,171,99,23,3,216,101,72,9,-12,6.58,10.14,9.32,9.59,2,0,25.16,766,6770,15.54,1.54,2.38,0.28,15,3,31,6,2.72,0
"50",1899,47.98,61.14,34.82,165,106,40,4,238,101,70,-13,-35,6.85,10.41,13.15,14.79,16,0,26.32,780,6992,13.99,0.94,1.73,0.23,13,2,35,4,0,0
"51",1900,51.98,64.61,39.35,147,122,22,10,253,100,73,4,-11,8.22,15.34,8.22,6.85,1,0,25.26,1044,5797,12.29,0.88,1.74,0.24,11,2,41,5,0,0
"52",1901,50.65,63.24,38.05,150,105,36,19,211,102,75,-6,-30,10.96,14.25,12.6,10.14,7,18,25.18,1044,6284,16.44,1.44,3.26,0.27,11,6,37,4,3.76,0
"53",1902,49.47,60.91,38.02,139,94,41,5,252,102,72,5,-19,3.29,10.14,12.6,8.77,8,0,22.89,674,6344,26.27,2.94,6.28,0.45,21,10,41,5,10.28,2.94
"54",1903,49.07,61.37,36.76,153,87,27,4,230,98,70,7,-11,4.93,9.59,10.96,7.95,2,0,24.61,638,6454,18.36,1.5,2.53,0.29,17,7,58,4,3.88,0
"55",1904,50.31,64.49,36.12,160,104,26,0,246,97,68,13,-8,5.21,4.93,7.67,9.32,5,0,28.37,604,5982,23.17,1.96,2.84,0.38,21,10,56,6,5.64,1.96
"56",1905,48.15,60.67,35.64,163,98,38,1,245,100,70,-8,-27,6.03,9.32,12.6,11.23,20,1,25.02,708,6857,26.81,2.92,3.58,0.31,25,4,33,8,4.88,4.88
"57",1906,49.05,62.21,35.9,159,111,30,2,234,97,71,10,-8,5.48,5.75,10.41,7.95,2,3,26.31,575,6395,27.99,1.56,2.82,0.37,26,8,35,6,6.97,0
"58",1907,48.8,62.56,35.05,176,105,34,0,236,100,66,0,-8,4.93,7.12,11.23,9.04,8,0,27.51,664,6576,19.61,2.23,3.38,0.31,12,8,24,6,5.1,2.23
"59",1908,50.07,63.96,36.18,164,111,16,0,245,98,68,17,-9,6.85,7.4,6.85,4.66,0,0,27.78,674,6140,19.96,3.24,3.34,0.36,15,6,27,4,7.44,3.24
"60",1909,48.3,61.32,35.29,170,112,44,8,204,97,72,-5,-15,8.22,12.88,13.42,13.15,11,1,26.02,897,6992,22.41,2.35,3.7,0.36,16,7,34,4,9.09,4.47
"61",1910,50.82,65.14,36.51,160,122,24,0,255,106,67,7,-9,10.68,7.95,9.04,8.22,10,5,28.64,791,5965,10.7,1.44,1.44,0.24,9,2,54,4,2.57,0
"62",1911,49.34,63.11,35.56,163,118,34,4,222,104,73,-2,-22,10.68,8.49,10.68,8.22,3,0,27.55,896,6614,17.43,2.61,2.88,0.31,15,5,54,2,2.61,2.61
"63",1912,47.02,59.68,34.36,164,97,45,2,231,99,74,-6,-23,7.4,7.67,13.42,12.05,15,0,25.32,706,7286,18.69,1.61,1.81,0.29,15,6,30,4,3.85,0
"64",1913,49.42,62.91,35.93,159,115,40,5,274,103,74,4,-18,13.15,13.97,13.7,12.6,10,4,26.98,1084,6770,19.1,2.11,2.8,0.35,16,5,32,6,3.52,2.11
"65",1914,50.83,64.16,37.49,149,130,34,7,264,105,70,2,-15,9.04,11.23,11.51,9.86,17,3,26.67,1001,6174,15.79,1.17,2.68,0.24,12,2,43,6,1.17,0
"66",1915,47.92,59.33,36.5,145,87,42,1,223,95,69,7,-22,1.1,4.66,18.36,8.22,4,0,22.83,414,6648,32.69,1.62,3.92,0.39,30,12,34,4,7.28,0
"67",1916,48.3,61.64,34.95,159,107,51,12,270,100,74,-6,-22,11.23,13.7,15.34,15.07,23,7,26.69,972,7085,12.96,1.25,2.02,0.22,12,1,36,5,1.25,0
"68",1917,47.62,60.94,34.3,169,104,39,2,200,104,72,1,-21,7.67,7.4,12.88,10.41,9,9,26.63,710,7053,18.41,1.86,2.19,0.25,11,4,29,3,1.86,1.86
"69",1918,49.68,62.79,36.57,153,120,40,1,248,103,71,-9,-25,9.59,15.34,13.42,12.33,14,4,26.22,948,6540,15.15,0.88,1.94,0.25,10,1,30,5,0,0
"70",1919,48.07,59.8,36.34,161,111,42,9,225,103,71,-8,-25,10.14,15.07,14.25,12.88,19,3,23.45,1018,7197,22.47,1.53,2.88,0.36,19,9,31,4,6.66,0
